ID,Image_link,link_anime,Title,SubTitle,Description,Tập mới,Tập mới nhất,Lịch chiếu,Thể loại,Đạo diễn,Quốc gia,Thời lượng
651,https://animevui.org/uploads/la-bai-co-a665_1732457884.webp,https://animevui.org/thong-tin-phim/la-bai-co-hd482934,Lá Bài Cổ,"Chihayafuru, Chihayafull","Câu chuyện xoay quanh một nữ sinh trung học, Chihaya Ayase, có người chị là một người mẫu nổi tiếng. Trong một lần tình cờ, được cậu bạn cùng lớp chỉ chơi trò ""Karuta"", Chihaya đã bị hút hồn bởi bộ môn thi đấu đầy tính cạnh tranh nhưng không kém phần nghệ thuật này. Để Karuta không dần bị quên lãng trong xã hội, Chihaya bắt đầu chiến dịch tuyển mộ người tham gia vào clb Karuta của chính mình.",Đang cập nhật...,Đang cập nhật...,Đang cập nhật...,Game,Đạo diễn: Asaka Morio,Quốc gia: Nhật Bản,25/25
652,https://animevui.org/uploads/la-bai-co-live-action-phan-1-a670_1732457831.webp,https://animevui.org/thong-tin-phim/la-bai-co-live-action-phan-1-hd482934,Lá Bài Cổ (Live-action Phần 1),"Lá Bài Cổ (Live-action), Chihayafuru Kami no Ku (Live Action)","Live Action của Series phim anime Chihayafuru ,Câu chuyện xoay quanh một nữ sinh trung học, Chihaya Ayase, có người chị là một người mẫu nổi tiếng. Trong một lần tình cờ, được cậu bạn cùng lớp chỉ chơi trò ""Karuta"", Chihaya đã bị hút hồn bởi bộ môn thi đấu đầy tính cạnh tranh nhưng không kém phần nghệ thuật này. Để Karuta không dần bị quên lãng trong xã hội, Chihaya bắt đầu chiến dịch tuyển mộ người tham gia vào clb Karuta của chính mình. - Phim có 2 part",Tập 01,Phim đang chiếu / Cập Nhật Tập 1 VietSub,Đang cập nhật...,Game,Đạo diễn: Norihiro Koizumi,Quốc gia: Nhật Bản,02/02
653,https://animevui.org/uploads/la-vuong-gia-u-a4496_1732379012.webp,https://animevui.org/thong-tin-phim/la-vuong-gia-u-hd482934,Là Vương Giả ư?,"Shi Wang Zhe A?, Wang Zhe Rongyao Richang Pan","Câu chuyện của phần 1 xảy ra ở phía bắc Trường Thành biên giới Vương Giả đại lục. Để bảo vệ hòa bình biên giới, mỗi một nhân vật đều phải rời xa quê nhà, không quản ngại xa xôi đến với nơi đây. Mặc dù ở vùng đất xa lạ này, bọn họ đều là “người tha hương” nhưng họ có cùng niềm tin để rồi chung một cái tên – Đội bảo vệ Trường Thành. Họ cũng có phiền não và âu sầu như người thường. Cho dù nguy hiểm rình rập, môi trường ác liệt, mỗi một người của đội bảo vệ Trường Thành đều hiện lên vẻ lạc quan, bao dung. Họ khiến cho mảnh đất heo hút này có sự ấm áp của gia đình. Họ kiên cường như hoa Biện Lân mọc trên sa mạc, chỉ cần có chút nước mưa và ánh nắng, những đóa hoa sẽ nở rộ. Nơi đó sẽ là khu vườn mới của chúng, những bông hoa đó sẽ khiến vùng đất cằn cỗi có lại được sức sống mới, giúp những người lạc lối có dược niềm vui và hy vọng.","Tập 03, Tập 02, Tập 01",Phim đang chiếu / Cập Nhật Tập 3 VietSub,Đang cập nhật...,"Game, Anime bộ, Fantasy, Comedy",Đạo diễn:,Quốc gia: Trung Quốc,03/14
654,https://animevui.org/uploads/buta-no-liver-wa-kanetsu-shiro-a5049_1732446172.webp,https://animevui.org/thong-tin-phim/lam-nong-la-gan-chu-heo-hd482934,Làm Nóng Lá Gan Chú Heo,"Buta no Liver wa Kanetsu Shiro, Butareba -The Story of a Man Who Turned into a Pig-, Heat the Pig Liver: The Story of a Man Turned Into a Pig, ButaLiver","Bị biến thành lợn sau khi chuyển sinh! Cơ mà nếu được chăm nom bởi một thiếu nữ xinh đẹp thì có lẽ cuộc hành trình này cũng không tệ lắm nhỉ? Tôi, một gã Otaku tẻ nhạt, đã bị mất đi ý thức sau khi ăn gan lợn sống. Cứ ngỡ bản thân đã được chuyển sinh sang dị giới, nhưng không ngờ lại phải mang hình hài của một con heo! Và rồi Jess, cô thiếu nữ có khả năng đọc thấu nội tâm của người khác, đã cưu mang chú lợn đang phải nằm lăn lóc trong chuồng heo này. Ụt ịt! Dễ thương quá! Nhờ tầm nhìn của loài heo, tôi có thể nhìn thấy một màu trắng tinh khôi đằng sau tà váy… “À nô, em có nghe thấy tiếng nói trong đầu của anh đó…” Chết dở! Dục vọng của tôi, nó cứ rò rỉ ra!  “Nếu anh muốn, thì một chút thôi cũng được ạ”  Ế, chờ…!? Tưởng tượng mà xem, một cuộc sống dưới sự chăm sóc của cô thiếu nữ trong sáng, người cũng đã đón nhận cái dục vọng cầm thú của tôi (dù có chút e dè), thì sẽ thế nào đây. Hừm hừm, làm lợn có lẽ cũng không tệ lắm nhỉ? Đây sẽ là câu chuyện về cuộc phiêu lưu ụt ụt của chúng tôi… hoặc đáng ra đã là vậy. Thế mà Jess ơi, tại sao em lại bị người ta muốn đoạt mạng vậy hả? Nào, hỡi chú lợn vốn thiếu thốn cả ma pháp lẫn kỹ năng chiến đấu, hãy tận dụng trí tuệ, óc nhạy bén và cả khứu giác để cứu lấy cô thiếu nữ đang bị giam cầm trong cái định mệnh nghiệt ngã này! Tác phẩm thể loại fantasy, từng đoạt giải Vàng tại Dengeki Bunko Prize lần thứ 26, chuyển sinh thành lợn!","Tập 12_END, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Magic, Adventure, Anime mới",Đạo diễn: Takahashi Masayuki,Quốc gia: Nhật Bản,12/12
655,https://animevui.org/uploads/lang-khach-kenshin-live-action-a2291_1732379314.webp,https://animevui.org/thong-tin-phim/lang-khach-kenshin-live-action-hd482934,Lãng Khách Kenshin (Live Action),Lãng Khách Rurouni Kenshin,"Himura Kenshin là một Hitokiri (sát thủ) huyền thoại cuối đời Bakumatsu (thời nhà Mạc), được mệnh danh là Hitokiri Battousai (sát thủ rút kiếm với tốc độ nhanh nhất) với môn phái Hiten Mitsurugi-Ryuu (Phi Thiên Ngự Kiếm- một dạng kiếm phái sử dụng tốc độ cực nhanh và hạ gục đối thủ chỉ bằng một chiêu kiếm). Kenshin tham gia phong trào cách mạng chống lại chính quyền Shogun Mạc Phủ, anh đảm nhận vai trò ám sát các thành viên cấp cao thuộc chính quyền Shogun và trở thành một Hitokiri Battousai nổi tiếng. Cuộc gặp gỡ định mệnh với Tomoe (người thiếu phụ có chồng là cận vệ bị chết dưới tay Kenshin sau khi để lại vết sẹo đầu tiên trên mặt Kenshin) đã thay đổi hoàn toàn cuộc đời của một sát thủ như Kenshin. Cái chết của người vợ trẻ Tomoe và vết seo chữ thập để lại trên mặt của Kenshin đã khiến anh từ bỏ thân phận sát thủ sau khi triều đại Shogun bị lật đổ và quyền lực được trao lại cho Minh Trị Thiên Hoàng. Anh trở thành một lãng khách (Rurouni) đi ngao du thiên hạ và dùng thanh kiếm lưỡi ngược (Sakabato. )của mình để bảo vệ những người cô thế. 10 năm sau khi cách mạng kết thúc, câu chuyện bắt đầu khi Kenshin gặp Kaoru ở Tokyo. Kaoru đang truy tìm một người tự xưng là Battousai, và ban đầu tin rằng Kenshin chính là người cô cần tìm, nhưng sau khi chứng kiến sự vụng về của Kenshin và ""sakabato"" (""lưỡi kiếm ngược"", cô thấy rằng anh không thể là sát thủ huyền thoại đó được. Khi nhận được lời đề nghị giúp đỡ của võ đường, Kenshin quyết định tạm dừng việc là một Rurouni và ở lại võ đường...","Tập Full, Tập 03, Tập 02C",Phim đang chiếu / Cập Nhật Tập Full VietSub,Đang cập nhật...,"Anime bộ, Samurai, Live Action, Action",Đạo diễn:,Quốc gia: Nhật Bản,03/03
656,https://animevui.org/uploads/lang-thien-doc-ton-a5678_1751697514.webp,https://animevui.org/thong-tin-phim/lang-thien-doc-ton-hd482934,Lăng Thiên Độc Tôn,Overlord of the Sky,"Lăng Thiên, một kiếm thánh lừng danh, vì cứu người mình yêu thương mà nghịch thiên đoạt bia, nhưng bị Thiên Đạo tính kế. Trong khoảnh khắc ngã xuống, hắn cùng Thiên Đạo đồng quy vu tận, nào ngờ bất ngờ sống lại, trở về thời điểm 300 năm trước khi đan điền bị hủy, kiếm cốt bị đoạt, đang trên bờ vực cái chết. Người thương vẫn còn, kẻ thù vẫn đó, con đường tu luyện thành thánh dài đằng đẵng bắt đầu lại cũng có sao. Kiếp này, hắn thề sẽ viết lại thiên mệnh, bù đắp mọi tiếc nuối!","Tập 32, Tập 31, Tập 30",Phim đang chiếu / Cập Nhật Tập 32 VietSub,Đang cập nhật...,"Anime mới, Anime bộ, Cartoon",Đạo diễn:,Quốc gia: Trung Quốc,32/??
657,https://animevui.org/uploads/layton-mystery-tanteisha-katri-no-nazotoki-file-a4748_1732375655.webp,https://animevui.org/thong-tin-phim/layton-mystery-tanteisha-katri-no-nazotoki-file-hd482934,Layton Mystery Tanteisha: Katri no Nazotoki File,"LMDA, Layton Mystery Detective Agency: Kat's Mystery-Solving Files","Katrielle Layton là con gái của giáo sư Layton, người đã mất tích cách đây rất lâu. Để tìm tung tích của cha, cô thành lập một văn phòng thám tử cùng với hai trợ lý là Noah và chú chó biết nói Sharo. Ba người họ bắt đầu cuộc hành trình giải mã những bí ẩn kỳ thú quanh London. Bằng tài phán đoán và khả năng suy luận kế thừa từ cha, Katrielle cùng hai người bạn đồng hành chạm trán vô vàn những người bạn mới, và những vụ án ly kỳ vô tiền khoáng hậu.","Tập 50_END, Tập 49, Tập 48",Phim đang chiếu / Cập Nhật Tập 50 VietSub,Đang cập nhật...,"Anime bộ, Comedy, Mystery, Kids",Đạo diễn: Mitsunaka Susumu,Quốc gia: Nhật Bản,50/50
658,https://animevui.org/uploads/lazarus-a5611_1743921492.webp,https://animevui.org/thong-tin-phim/lazarus-hd482934,Lazarus,,"Năm 2052 – một kỷ nguyên hòa bình và thịnh vượng chưa từng có trên toàn cầu. Nguyên nhân là vì loài người đã thoát khỏi bệnh tật và đau đớn. Nhờ vào riến sĩ Skinner, nhà thần kinh học từng đoạt giải Nobel, đã phát triển một loại thuốc chữa bách bệnh thần kỳ mà không hề có tác dụng phụ nào được ghi nhận, tên nó là Hapuna. Hapuna sớm trở nên phổ biến và dần thành hàng thiết yếu. Tuy nhiên, ngay sau khi Hapuna chính thức được giới thiệu, Tiến sĩ Skinner đã biến mất.Ba năm sau, thế giới đã đổi thay. Nhưng Tiến sĩ Skinner đã trở lại, nhưng lần này, ông trở lại với một điềm báo về sự diệt vong. Skinner thông báo rằng Hapuna có chu kỳ bán rã ngắn. Tất cả những người đã dùng nó sẽ chết khoảng ba năm sau đó. Cái c.hết đang sớm đến với thế giới tội lỗi này.Để đối phó với mối đe dọa này, một đội đặc nhiệm gồm 5 đặc vụ được tập hợp từ khắp nơi trên thế giới để cứu nhân loại khỏi kế hoạch của Skinner. Nhóm n","Tập 13, Tập 12, Tập 11",Phim đang chiếu / Cập Nhật Tập 13 VietSub,Đang cập nhật...,"Anime bộ, Sci-Fi, Action, Anime mới",Đạo diễn:,Quốc gia: Nhật Bản,13/13
659,https://animevui.org/uploads/lets-play-quest-darake-no-my-life-a5774_1759400246.webp,https://animevui.org/thong-tin-phim/lets-play-quest-darake-no-my-life-hd482934,Let's Play: Quest-darake no My Life,Let's Play,"Sam Young là một nhà phát triển game ở Los Angeles, người sắp đạt được ước mơ với tựa game đầu tay, Ruminate. Cho đến khi một streamer nổi tiếng đưa ra bài đánh giá xấu về trò chơi. Tệ hơn nữa, Sam phát hiện ra kẻ đó giờ lại là hàng xóm mới của cô! Một câu chuyện hài hước, lãng mạn về game, meme và chứng lo âu xã hội.",Tập 01,Phim đang chiếu / Cập Nhật Tập 1 VietSub,Đang cập nhật...,"Slice of Life, Romance, Comedy, Anime bộ, Anime mới",Đạo diễn: Tomiyasu Daiki,Quốc gia: Nhật Bản,01/??
660,https://animevui.org/uploads/leviathan-a5762_1757774199.webp,https://animevui.org/thong-tin-phim/leviathan-hd482934,Leviathan,,"Lấy bối cảnh năm 1914 bị chiến tranh tàn phá, Leviathan kể về Alek, một hoàng tử đào tẩu của Đế quốc Áo-Hung, và Deryn Sharp, một cô gái trẻ táo bạo cải trang thành con trai để phục vụ trong Không quân Anh. Khi số phận đưa họ đến với nhau trên tàu HMS Leviathan, một chiếc khinh khí cầu khổng lồ, sống động được chế tạo từ những sinh vật biến đổi gen, họ bắt đầu một cuộc phiêu lưu làm thay đổi thế giới, thách thức mọi thứ họ biết về chiến tranh, lòng trung thành và bản sắc.","Tập 12_END, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Anime bộ, Sci-Fi, Fantasy, Adventure, Historical, Military, Anime mới",Đạo diễn:,Quốc gia: Nhật Bản,12/12
661,https://animevui.org/uploads/liar-liar-a4811_1732378843.webp,https://animevui.org/thong-tin-phim/liar-liar-hd482934,Liar Liar,Trò Chơi Nói Dối,"Đảo học viện, nơi các học sinh mở ra những trận quyết đấu để quyết định rank (Game).  Tôi, Shinohara Hiroto đã đánh bại Saionji Sarasa, vị vua tuyệt đối ở kỳ năm ngoái ngay ngày chuyển trường đầu tiên rồi thăng lên thành 7 sao đỉnh cao với tốc độ nhanh nhất trong lịch sử học viện. Song tất cả chỉ là dối trá. Để đạt được mục đích của mình ở đảo học viện, tôi quyết giành được sự thống trị cho dù có phải nói dối. Bởi vậy, tôi sẽ sử dụng bất cứ thứ gì ngay cả tư cách là chủ nhân của cô nàng maid xinh đẹp nhưng đầy gian xảo - Himeji hay là mối quan hệ tòng phạm với cô tiểu thư giả mạo Saionji... Nào, ta hãy bắt đầu công cuộc chinh phục thế giới bằng sự dối trá thôi.","Tập 12_End, Tập 11, Tập 10",Phim đang chiếu / Cập Nhật Tập 12 VietSub,Đang cập nhật...,"Game, Anime bộ, Sci-Fi, School, Romance, Psychological, Comedy","Đạo diễn: Oono Satoru, Matsuura Naoki",Quốc gia: Nhật Bản,12/12
662,https://animevui.org/uploads/linh-hon-cua-may-1-bong-ma-dau-kho-a1079_1735027178.webp,https://animevui.org/thong-tin-phim/linh-hon-cua-may-1-bong-ma-dau-kho-hd482934,Linh hồn của máy 1: Bóng ma đau khổ,"Ghost in the Shell: Arise - Border 1: Ghost Pain, Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain, Ghost in the Shell: Arise - Border:1 Ghost Pain","Năm 2027, thành phố New Port vẫn đang hồi phục từ hậu quả của chiến tranh. Một sĩ quan quân đội bị tình nghi liên quan đến việc ăn hối lộ và buôn bán vũ khí bất hợp pháp bị giết. Trong quá trình điều tra, Daisuke Aramaki của Cục An ninh Quốc gia gặp Motoko Kusanagi, một hacker nửa người nửa máy cao cấp thuộc đơn vị bí mật số 501. Batou, người đàn ông với ""con mắt không ngủ"", nghi ngờ Kusanagi là kẻ đứng sau vụ đánh bom. Thanh tra cảnh sát Togusa đang theo đuổi cùng lúc 2 vụ án một người bị bắn chết và một cô gái điếm bị giết. Motoko thì đang bị theo dõi bởi cả người đứng đầu đơn vị mật 501 Kurutsu và những đặc vụ nửa người nửa máy, không những thế cô còn nghi ngờ mình bị ảo giác khi liên tục nhìn thấy con robot đã tấn công mình ở nhiều nơi, thậm chí ngay trong nhà mình. Những vụ việc này có liên quan gì đến nhau, liệu Makoto có khám phá ra được âm mưu đằng sau không...","Tập 03, Tập 02, Tập 01",Phim đang chiếu / Cập Nhật Tập 3 VietSub,Đang cập nhật...,Police,Đạo diễn:,Quốc gia: Nhật Bản,58 phút
663,https://animevui.org/uploads/linh-hon-cua-may-2-loi-thi-tham-a1080_1735143514.webp,https://animevui.org/thong-tin-phim/linh-hon-cua-may-2-loi-thi-tham-hd482934,Linh hồn của máy 2: Lời thì thầm,"Ghost in the Shell: Arise - Border 2: Ghost Whispers, Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers, Ghost in the Shell: Arise - Border:2 Ghost Whispers","Ở cuối phần trước, Thiếu tá Kusanagi Motoko đã không còn làm việc cho đơn vị 501 nữa, giờ cô đã được Aramaki tuyển vào Section 9. Và trong khi còn chưa tuyển được thành viên cho đội đặc nhiệm của riêng mình, một kẻ thù tân công toàn bộ hệ thống điều khiển giao thông của thành phố, chỉ có cô và con Logicoma của mình có thể ngăn chặn hắn, tuy nhiên cô không thể làm việc này một mình...",Tập 01,Phim đang chiếu / Cập Nhật Tập 1 VietSub,Đang cập nhật...,Police,Đạo diễn: Takeuchi Atsushi,Quốc gia: Nhật Bản,56 phút
